link_id,onstreet,longitude,latitude,direction,postmile,affected_numberof_lanes
801338,60,-117.710894,34.030177,2,1.19,4
821251,15,-117.040078,34.886086,1,125.67,4
819878,15,-117.555791,33.934869,0,45.65,3
819613,210,-117.673481,34.134266,2,1.4,4
816509,10,-117.223136,34.066182,2,28.43,4
821297,10,-116.927963,33.926003,2,49.61,4
764037,I-110,-118.274608,34.027654,1,20.6,5
764050,I-10,-118.474887,34.022987,3,2.93,3
764054,I-10,-118.43848,34.030502,2,5.21,4
764064,SR-118,-118.752745,34.28236,3,25.1,3
764068,SR-118,-118.752744,34.282168,2,25.1,3
764072,SR-118,-118.772937,34.282123,2,24.2,3
764076,SR-118,-118.772973,34.28237,3,24.2,3
770682,SR-101,-119.004038,34.212854,0,12.3,1
770687,SR-23,-118.839938,34.245569,1,8.21,1
770688,SR-101,-119.208788,34.251351,0,24.65,1
770691,SR-23,-118.861211,34.184249,1,3.7,1
770694,SR-101,-119.138933,34.222679,0,20.08,1
770697,SR-23,-118.860457,34.277933,1,11.45,1
770700,SR-101,-119.22257,34.259154,0,25.95,1
770703,SR-23,-118.846345,34.23129,1,7.17,1
760828,SR-118,-118.604863,34.277892,3,1.71,4
760892,SR-118,-118.693655,34.281793,3,28.67,4
760900,SR-118,-118.716218,34.282005,3,27.35,4
760911,SR-118,-118.720005,34.282395,3,27.16,4
760921,SR-118,-118.742312,34.28243,3,25.86,3
760932,SR-118,-118.745826,34.282408,3,25.67,3
760941,SR-118,-118.759705,34.282348,3,24.85,3
760951,SR-118,-118.764539,34.282344,3,24.67,3
1216049,241,-117.665062,33.672575,1,22.71,3
1216058,241,-117.666881,33.673969,0,22.91,4
1216067,241,-117.677974,33.683919,0,23.65,3
1216077,241,-117.684807,33.687877,1,24.26,3
1216081,241,-117.716474,33.857099,0,38.23,2
1216094,241,-117.70086,33.698083,0,25.53,3
1216095,241,-117.701151,33.697758,1,25.53,3
1216118,241,-117.720421,33.719292,0,27.53,2
1216128,241,-117.71954,33.723589,0,27.84,4
1216136,241,-117.7187,33.72756,0,28.19,3
1216137,241,-117.719118,33.727562,1,28.19,2
1216152,241,-117.728498,33.750963,0,30.1,3
1216153,241,-117.729018,33.7504,1,30.1,2
1216161,241,-117.73153,33.753652,0,30.43,3
1216162,241,-117.732009,33.753569,1,30.43,3
1216171,241,-117.732423,33.760457,1,30.82,3
1216178,241,-117.732243,33.764609,0,31.13,2
1216179,241,-117.732699,33.764422,1,31.13,3
1216201,241,-117.746669,33.781312,0,32.81,2
1216210,241,-117.739653,33.787997,0,33.45,3
1216211,241,-117.740574,33.788035,1,33.45,3
1216219,241,-117.731531,33.79256,0,33.78,3
1216220,241,-117.732688,33.792664,1,33.78,3
1216229,241,-117.723786,33.805407,0,34.82,4
1216230,241,-117.724677,33.805396,1,34.82,3
1216505,5,-117.988604,33.861146,0,42.69,6
1216538,5,-118.002618,33.868853,0,43.89,5
1216589,5,-118.000552,33.867584,1,43.59,4
816418,10,-117.263567,34.064456,3,26.14,4
816432,10,-117.27552,34.064446,3,25.44,4
816446,10,-117.287645,34.063639,3,24.55,4
816450,10,-117.287645,34.063639,2,24.55,4
816464,10,-117.275758,34.063596,2,25.4,5
816481,10,-117.258846,34.064455,3,26.43,4
816494,10,-117.241066,34.066213,2,27.42,4
816510,10,-117.223136,34.066182,3,28.43,4
816967,10,-117.296817,34.064435,3,24.26,4
816994,15,-117.139054,33.439161,0,0.5,4
817152,15,-117.231314,33.584001,0,12.5,3
817153,15,-117.231314,33.584001,1,12.5,3
817213,10,-117.559154,34.06747,2,9.12,5
717909,I-605,-118.068688,33.994921,0,13.65,4
769294,SR-71,-117.746117,34.020391,1,2.1,2
769345,SR-101,-118.404406,34.15655,1,13.5,5
769346,SR-101,-118.404242,34.15677,0,13.5,5
769358,SR-101,-118.422224,34.156791,0,14.4,5
769359,SR-101,-118.422157,34.156599,1,14.4,5
769388,SR-101,-118.33441,34.11027,1,7.7,4
769402,SR-101,-118.339112,34.120946,0,8.6,6
769403,SR-101,-118.339276,34.120726,1,8.6,4
819526,210,-117.578797,34.135622,2,6.8,3
770877,SR-118,-118.90552,34.278814,2,16,1
770878,SR-101,-119.222499,34.25877,1,25.95,1
770886,SR-101,-119.122677,34.221732,1,19.17,1
770887,SR-118,-118.878641,34.278957,2,17.3,1
770895,SR-118,-118.866111,34.280476,2,17.91,1
770896,SR-101,-118.871682,34.176837,1,3.95,1
716067,I-10,-118.211928,34.054832,2,18.53,3
716069,I-10,-118.208184,34.053734,2,18.75,4
716072,I-10,-118.203643,34.05403,2,19.03,6
716075,I-10,-118.192478,34.055302,2,19.66,6
716076,I-10,-118.192479,34.055539,3,19.66,6
716084,I-10,-118.1672,34.061457,3,21.25,4
801335,15,-117.556279,33.924979,0,44.67,3
819498,210,-117.337882,34.134619,2,20.54,3
801390,60,-117.55619,34.023142,2,10.03,4
822234,15,-117.455728,34.344602,1,80.15,4
808109,15,-117.548629,33.976532,0,48.38,3
801544,91,-117.390814,33.944683,2,17.84,4
716087,I-10,-118.157869,34.064648,2,22.01,5
770854,SR-118,-118.890293,34.278927,2,17.15,1
770857,SR-101,-119.004035,34.212552,1,12.3,1
770862,SR-118,-118.995812,34.263623,2,10.92,1
770863,SR-101,-119.209217,34.251237,1,24.66,1
770866,SR-118,-119.015902,34.263566,2,10.5,1
770872,SR-101,-119.138929,34.222404,1,20.08,1
770904,SR-118,-118.930853,34.273675,2,14.5,1
770911,SR-101,-118.916624,34.18365,1,6.5,1
770916,SR-118,-119.110183,34.254933,2,5,1
770917,SR-101,-118.820644,34.154469,1,0.16,1
770922,SR-118,-119.135736,34.274647,3,2.16,1
808909,15,-117.550108,34.000791,0,49.83,3
807804,15,-117.548641,33.968065,0,47.41,3
801356,60,-117.655213,34.030268,2,4.4,4
822272,15,-115.491188,35.466877,0,226.36,3
716092,I-10,-118.142242,34.071237,2,22.91,4
716101,I-10,-118.116637,34.071832,3,24.31,4
716126,I-10,-118.052142,34.072116,2,28.09,4
716142,I-210,-117.842197,34.118072,2,43.3,4
716143,I-210,-117.827384,34.120698,2,44.2,4
716153,I-10,-117.916555,34.072328,3,35.9,5
716172,I-10,-117.835449,34.067736,3,40.7,4
716174,I-10,-117.830783,34.066039,3,41.2,5
716176,I-10,-117.822444,34.063875,3,41.6,5
716181,I-10,-117.803305,34.066551,2,42.76,5
716187,I-10,-117.768385,34.071509,2,44.68,4
1204521,5,-117.671972,33.581823,1,15.3,4
1210447,73,-117.864729,33.654899,1,14.78,3
1212303,261,-117.796018,33.716591,0,0.5,3
1212216,5,-117.912234,33.812624,0,37,5
1203387,55,-117.83109,33.789404,1,13.73,4
1203718,91,-117.927648,33.853973,3,6.8,4
1210583,73,-117.733787,33.586799,1,5.26,4
1201959,405,-118.072952,33.774559,0,22.32,6
1211560,241,-117.747439,33.780534,0,32.71,2
1211717,133,-117.73731,33.695208,0,11.68,3
1201883,405,-118.021473,33.758467,1,18.82,4
1212359,261,-117.76856,33.739437,1,2.71,2
1211425,241,-117.733282,33.792767,1,33.68,3
1212495,73,-117.897809,33.686326,1,17.67,2
1209684,241,-117.66465,33.672387,1,22.61,3
1209685,241,-117.664366,33.672809,0,22.61,3
1209860,55,-117.833525,33.738356,0,10.18,4
1209873,55,-117.833555,33.738987,0,10.38,3
1209888,55,-117.833706,33.741658,0,10.48,3
1210141,5,-117.659325,33.496321,1,9.15,4
1210190,55,-117.882818,33.67612,0,5.06,3
1210205,55,-117.884671,33.674439,0,4.7,3
1210440,73,-117.674221,33.544728,0,0.59,3
1210441,73,-117.674581,33.544697,1,0.59,3
1210446,73,-117.864692,33.655497,0,14.78,3
1210455,73,-117.862497,33.652337,1,14.72,3
1210456,73,-117.861892,33.652572,0,14.72,3
1210466,73,-117.861473,33.649482,1,14.4,3
1210474,73,-117.860195,33.644321,0,14.1,3
1210475,73,-117.860672,33.644173,1,14.1,3
1210476,73,-117.69872,33.567313,1,2.83,4
1210479,73,-117.701482,33.569562,1,3.14,3
1210487,73,-117.859004,33.640649,0,13.9,3
1210489,73,-117.859453,33.640397,1,13.9,3
1210491,73,-117.71077,33.575198,1,3.7,3
1210494,73,-117.858975,33.639569,1,13.7,3
1210504,73,-117.856274,33.636505,1,13.5,4
1210523,73,-117.716218,33.57703,0,3.96,4
1210527,73,-117.716807,33.576913,1,3.96,3
1210536,73,-117.844129,33.631588,0,12.8,3
1210542,73,-117.844299,33.631139,1,12.8,4
1210543,73,-117.721187,33.579637,1,4.4,3
1210551,73,-117.721028,33.579914,0,4.4,4
1210561,73,-117.838588,33.629938,0,12.5,3
1210570,73,-117.725142,33.582449,1,4.7,3
1210572,73,-117.834993,33.628084,1,12.2,4
1210574,73,-117.727642,33.584618,1,4.95,3
1210589,73,-117.74159,33.58797,1,5.7,3
1210597,73,-117.747502,33.58996,1,5.96,3
1210598,73,-117.747474,33.590208,0,5.96,3
1210601,73,-117.754991,33.591959,0,6.59,3
1210609,73,-117.759483,33.593444,0,6.98,3
1210610,73,-117.759708,33.593111,1,6.98,3
1210619,73,-117.762505,33.595331,1,7.2,3
1210629,73,-117.767736,33.599637,1,7.62,3
1210637,73,-117.776318,33.602061,0,7.95,4
1210638,73,-117.776441,33.601592,1,7.95,3
1210647,73,-117.784285,33.604986,0,8.3,4
1210659,73,-117.788102,33.605379,0,8.59,5
1210660,73,-117.788059,33.604802,1,8.59,5
1210661,73,-117.831168,33.625287,0,11.8,3
769373,SR-101,-118.317467,34.102621,1,6.5,4
770129,I-210,-118.289186,34.234838,3,14.2,4
770141,I-210,-118.291734,34.235107,3,14,4
770157,I-210,-118.156693,34.153662,3,24.51,5
770169,I-210,-118.156957,34.153607,2,24.51,3
770187,I-210,-118.32895,34.259055,3,11.1,4
770200,I-210,-118.330379,34.260453,3,10.9,4
770215,I-210,-118.440688,34.31723,3,3.1,3
770229,I-210,-118.43058,34.309462,3,3.5,3
770243,I-210,-118.420301,34.300293,3,4.7,3
770259,I-210,-118.40796,34.288629,3,5.92,3
770275,I-210,-118.381645,34.275305,3,7.73,4
770290,I-210,-118.354822,34.272584,3,9.3,4
770303,I-210,-118.462782,34.323935,3,1.75,3
770315,I-210,-118.478311,34.323133,3,0.8,3
770331,I-210,-118.404166,34.284658,2,6.5,3
770332,I-210,-118.404235,34.285152,3,6.5,4
770353,I-210,-118.411353,34.29186,3,5.51,3
770354,I-210,-118.410054,34.290298,2,5.51,3
770385,I-210,-118.214242,34.20691,2,19.1,4
770386,I-210,-118.214276,34.207103,3,19.1,4
770401,I-210,-118.224836,34.210656,3,18.34,4
770463,I-210,-118.322632,34.251378,3,11.85,4
770510,I-210,-118.175399,34.184276,3,21.94,4
770519,I-210,-118.39722,34.2788,3,6.7,6
770530,I-210,-118.333769,34.264016,3,10.2,4
770544,I-210,-118.391188,34.277336,2,7.19,4
770545,I-210,-118.391189,34.277556,3,7.19,4
770555,I-210,-118.365915,34.273733,3,8.6,4
770556,I-210,-118.365914,34.273458,2,8.6,4
770567,I-210,-118.157777,34.167923,2,23.81,4
770588,I-210,-118.446442,34.321771,3,2.75,3
770598,I-210,-118.484945,34.319149,3,0.32,3
770599,I-210,-118.484679,34.319041,2,0.32,4
770610,SR-101,-118.657466,34.151564,1,28.42,4
770611,SR-101,-118.657401,34.151784,0,28.42,4
770616,SR-23,-118.848553,34.263041,0,10.17,1
770621,SR-23,-118.855566,34.201272,0,5.06,1
770631,SR-23,-118.849779,34.214393,0,6.03,1
770634,SR-23,-118.839473,34.245407,0,8.21,1
770637,SR-101,-118.951321,34.196215,0,8.9,1
770643,SR-23,-118.860441,34.183348,0,3.7,1
770648,SR-101,-118.98589,34.205419,0,10.74,1
770657,SR-101,-118.886506,34.181071,0,4.95,1
770660,SR-23,-118.84634,34.230823,0,7.17,1
770666,SR-101,-119.104848,34.221896,0,17.75,1
770667,SR-23,-118.848516,34.262601,1,10.17,1
770671,SR-101,-119.018836,34.216578,0,12.7,1
770673,SR-23,-118.855702,34.201628,1,5.06,1
770681,SR-23,-118.85011,34.214391,1,6.03,1
770707,SR-101,-119.122913,34.222059,0,19.17,1
770712,SR-101,-118.850133,34.174408,0,3.08,1
770717,SR-101,-118.871685,34.177167,0,3.95,1
770723,SR-33,-119.304932,34.353296,0,17,1
770727,SR-33,-119.293003,34.344713,0,4.49,1
770736,SR-33,-119.30442,34.282456,0,0.17,1
770741,SR-101,-118.916296,34.183927,0,6.22,1
770742,SR-33,-119.293385,34.31808,0,2.65,1
770748,SR-101,-118.820315,34.154636,0,0.16,1
770753,SR-33,-119.303514,34.298597,1,1.52,1
770754,SR-101,-119.194059,34.244242,0,23,1
770759,SR-33,-119.305194,34.353074,1,5.64,1
770760,SR-101,-118.896034,34.184629,0,5.07,1
770763,SR-33,-119.293598,34.344596,1,4.49,1
770766,SR-101,-119.256441,34.259989,0,28.2,1
770769,SR-33,-119.300882,34.303929,1,1.63,1
770772,SR-101,-119.278934,34.272065,0,29.45,1
770775,SR-33,-119.304885,34.282506,1,0.17,1
770781,SR-101,-119.297393,34.277667,0,30.4,1
770785,SR-33,-119.292734,34.338065,1,4.05,1
770787,SR-101,-119.39759,34.330306,0,38,1
770796,SR-101,-119.319518,34.284601,0,31.5,1
770799,SR-101,-119.44767,34.362338,0,40.6,1
770802,SR-101,-119.480028,34.378079,0,43.62,1
770805,SR-101,-119.367428,34.321169,0,35.4,1
770814,SR-101,-119.330514,34.289015,0,32.7,1
770818,SR-101,-119.311426,34.281611,0,30.94,1
770821,SR-101,-118.951317,34.19583,1,9,1
770830,SR-101,-118.841109,34.168013,1,1.63,1
770833,SR-101,-118.887034,34.180985,1,4.96,1
770836,SR-101,-119.047765,34.217897,1,14.8,1
770839,SR-101,-119.104844,34.221594,1,17.75,1
770843,SR-118,-119.135365,34.274101,2,2.16,1
770845,SR-101,-119.018832,34.21622,1,12.7,1
770848,SR-118,-119.12594,34.267429,2,3.1,1
770851,SR-101,-119.065938,34.218892,1,15.89,1
1211870,57,-117.874276,33.941535,0,22.67,4
1210993,5,-117.662377,33.512597,1,10.4,5
1204697,5,-117.729245,33.637741,0,20.59,6
1211471,241,-117.719455,33.812255,0,35.43,4
1212390,261,-117.762748,33.753332,0,3.79,3
1203206,55,-117.836679,33.723883,1,9.19,4
1211204,241,-117.696148,33.695445,0,25.15,3
1204181,91,-117.683787,33.870458,2,21.76,5
1204168,91,-117.689937,33.873548,3,21.51,5
1201054,133,-117.756525,33.659881,1,8.98,3
1211325,241,-117.717936,33.731853,0,28.44,3
1211760,133,-117.753245,33.674551,0,10.03,2
1211586,241,-117.741334,33.788218,1,33.35,3
1204153,91,-117.707358,33.868611,2,20.23,4
718375,I-5,-118.248674,34.100849,1,22.4,4
718405,I-5,-118.490454,34.316013,1,43.61,5
718421,I-10,-118.256295,34.029655,2,16.21,5
718445,I-10,-118.089452,34.071889,2,25.89,4
718469,I-210,-117.888094,34.120769,2,40.7,4
718488,I-710,-118.187449,33.896062,0,14.38,6
716739,I-405,-118.471264,34.142186,0,38.14,6
716847,I-710,-118.19232,33.879265,1,13.11,4
716921,I-5,-118.125349,33.975948,0,9.87,4
716937,I-5,-118.205047,34.0253,0,15.77,5
716938,I-5,-118.21712,34.028898,1,16.49,2
716951,I-5,-118.231821,34.08581,0,21.1,4
716968,I-5,-118.298089,34.165879,0,27.92,4
716978,I-5,-118.320382,34.186867,0,29.97,4
717008,I-10,-118.410797,34.030503,2,6.73,5
717015,I-10,-118.380202,34.036716,3,8.73,4
717016,I-10,-118.374666,34.036273,2,9.01,4
717039,I-10,-118.307757,34.037033,2,12.95,5
717065,I-10,-118.174889,34.059983,3,20.79,4
717071,I-10,-118.159239,34.064216,3,21.72,3
717114,I-10,-118.091868,34.071859,2,25.77,4
717116,I-10,-118.091634,34.07218,3,25.8,4
715947,I-5,-118.171204,34.015278,1,13.67,3
716010,I-5,-118.561273,34.371685,1,49.5,4
716271,SR-71,-117.801473,34.066136,1,0.84,1
716295,SR-91,-118.177241,33.877038,3,12.57,5
717924,I-605,-118.057855,34.00959,1,14.89,4
717940,I-605,-118.036556,34.027686,0,16.76,5
717960,I-710,-118.205449,33.848311,1,10.95,4
718415,I-10,-118.36225,34.03378,2,9.8,5
737232,I-10,-118.479973,34.019209,3,2.63,4
737292,I-10,-118.422227,34.031901,3,6.15,5
717045,I-10,-118.286784,34.037123,3,14.12,6
801352,60,-117.663821,34.03018,2,3.79,4
808292,15,-117.52387,34.113137,0,58.26,4
771163,SR-101,-119.421917,34.346539,0,39.4,1
771254,SR-23,-118.860613,34.180736,1,3.92,3
771268,SR-23,-118.85694,34.199833,0,5.05,3
771285,SR-23,-118.855894,34.20105,0,5.25,3
771306,SR-23,-118.849409,34.210549,0,6.02,3
771318,SR-23,-118.849601,34.213185,0,6.22,3
771329,SR-23,-118.84875,34.227041,0,7.13,3
771340,SR-23,-118.847615,34.22933,0,7.37,3
771349,SR-23,-118.850446,34.218126,0,6.47,3
771360,SR-23,-118.839794,34.241173,0,8.3,3
771371,SR-23,-118.839665,34.244801,0,8.51,3
771385,SR-23,-118.840101,34.251888,1,9,3
771386,SR-23,-118.83977,34.25189,0,9,3
771396,SR-23,-118.842984,34.258848,0,9.5,3
771400,SR-23,-118.843214,34.258709,1,9.5,3
771410,SR-23,-118.850963,34.265634,0,10.12,3
771421,SR-23,-118.85254,34.267767,0,10.16,3
771431,SR-23,-118.856603,34.273371,0,10.8,3
771432,SR-23,-118.856867,34.273287,1,10.8,3
771441,SR-23,-118.862885,34.282258,0,11.41,3
771463,SR-23,-118.85173,34.266206,1,10.16,3
771475,SR-23,-118.848416,34.262547,1,9.92,3
771488,SR-23,-118.840027,34.241254,1,8.21,3
771509,SR-23,-118.848596,34.228196,1,7.19,3
771521,SR-23,-118.849272,34.226295,1,7.01,3
771531,SR-23,-118.849654,34.211866,1,6.05,3
771542,SR-23,-118.849737,34.210244,1,5.87,3
771577,SR-23,-118.861836,34.190318,1,4.22,4
770487,I-210,-118.30239,34.235877,2,13.4,4
771603,I-210,-117.803734,34.119641,2,45.66,3
771618,I-210,-117.809945,34.119898,3,45.31,4
771642,I-210,-118.175597,34.184083,2,21.94,4
771691,SR-118,-118.457198,34.266058,3,10.8,6
771706,SR-118,-118.57372,34.273366,2,3.9,4
771721,SR-118,-118.574119,34.273666,3,3.86,4
771767,I-405,-118.472099,34.255476,0,46.2,6
771807,I-405,-118.472395,34.24932,1,45.7,4
771808,I-405,-118.47213,34.249321,0,45.7,4
771825,I-405,-118.096313,33.788235,1,0.11,4
771826,I-405,-118.096116,33.788373,0,0.11,4
771863,I-405,-118.195118,33.821584,0,6.78,6
771864,I-405,-118.195249,33.821364,1,6.78,5
771879,I-405,-118.204939,33.825936,1,7.63,3
771897,I-405,-118.221037,33.825139,1,8.45,5
771898,I-405,-118.221038,33.825331,0,8.45,5
771915,I-405,-118.235032,33.825991,0,9.09,5
771925,I-405,-118.259193,33.834927,1,10.03,4
771939,I-405,-118.259987,33.836052,0,10.9,4
771954,I-405,-118.387111,33.976483,1,24.9,5
771969,I-405,-118.388236,33.977221,0,25.1,4
771981,I-405,-118.470369,34.277384,1,47.8,3
771997,I-405,-118.472062,34.272486,1,47.61,4
772011,I-405,-118.468839,34.282034,0,47.94,3
772024,I-405,-118.467966,34.285747,0,48.3,3
772025,I-405,-118.468165,34.285774,1,48.3,4
772055,I-5,-118.57563,34.406356,1,52.4,4
772107,SR-118,-118.65354,34.270928,2,31.32,4
820672,215,-117.327269,33.967108,0,32.73,3
1201637,405,-117.954727,33.705818,0,13.51,4
1202676,22,-117.991142,33.771186,3,3.72,3
1203361,55,-117.831132,33.785596,1,13.49,5
1211278,241,-117.71906,33.708782,1,26.76,2
1212432,261,-117.756846,33.777286,1,5.27,2
1212302,261,-117.796251,33.716781,1,0.5,2
1202040,57,-117.878552,33.794454,1,12.22,4
1204401,5,-117.663703,33.489413,1,8.6,4
1202840,22,-117.90614,33.773865,3,8.67,4
1203317,55,-117.831283,33.758117,1,11.6,4
1211653,133,-117.723326,33.714091,0,13.42,3
1202844,22,-117.906041,33.773719,2,8.67,4
1211475,241,-117.719985,33.812327,1,35.43,4
1204546,5,-117.675881,33.597751,0,16.51,4
1203057,55,-117.897511,33.663072,0,3.59,4
1211628,241,-117.717526,33.840103,0,37.12,4
1218170,57,-117.876457,33.857218,1,16.78,4
1210669,73,-117.831494,33.625074,1,11.8,4
1203188,55,-117.849402,33.710997,1,8.12,5
1201510,405,-117.908121,33.688031,0,10.67,6
1202981,22,-117.850115,33.775299,3,12.1,3
1204703,5,-117.736033,33.646085,0,21.25,3
1202803,22,-117.921096,33.767635,3,7.71,5
1211221,241,-117.70046,33.697704,1,25.43,3
1203642,91,-117.973813,33.856475,2,4.08,4
1201998,57,-117.880046,33.7861,1,11.75,4
1203082,55,-117.888349,33.67155,0,4.58,4
1211318,241,-117.718746,33.727227,1,28.09,2
1201805,405,-117.991611,33.734175,1,16.37,4
1211461,241,-117.721452,33.809506,0,35.08,4
1203021,55,-117.908442,33.651811,0,2.7,4
1201911,405,-118.041333,33.774083,1,20.46,4
716912,I-5,-118.081632,33.919607,1,5.22,3
1211731,133,-117.744662,33.686768,0,11.06,2
1204798,5,-117.753215,33.667237,1,23.1,5
1203649,91,-117.967678,33.854662,3,4.43,4
1202766,22,-117.93642,33.766135,3,6.93,4
1211326,241,-117.717936,33.731853,1,28.44,2
716050,I-10,-118.340217,34.034645,2,11.06,4
716057,I-10,-118.31346,34.037009,2,12.58,4
717733,I-405,-118.256003,33.831974,0,10.66,4
717740,I-405,-118.290344,33.859482,0,13.31,5
716237,SR-60,-118.022365,34.031631,2,12.1,6
716312,SR-91,-118.115063,33.876484,2,16.22,6
717914,I-605,-118.064981,34.003596,1,14.39,4
717930,I-605,-118.051391,34.018884,1,15.66,4
717945,I-605,-118.00356,34.055162,0,19.5,4
717947,I-605,-118.00494,34.053329,1,19.21,4
717954,I-605,-117.997941,34.077318,0,21.23,4
717958,I-605,-117.976887,34.115717,0,24.15,4
717972,I-710,-118.185436,33.903804,1,15.01,6
717977,I-710,-118.179076,33.914998,0,15.9,4
718008,I-710,-118.176625,33.998106,1,21.88,4
737329,I-10,-118.212731,34.055941,3,18.5,3
718155,I-105,-118.185352,33.913994,2,13.2,3
718164,I-110,-118.280332,33.987904,0,17.97,4
718219,I-405,-118.1071,33.79656,0,1.1,4
718226,I-405,-118.128266,33.80268,1,2.45,4
718227,I-405,-118.133992,33.802916,0,2.74,5
718232,I-405,-118.145181,33.806129,1,3.37,4
716914,I-5,-118.08984,33.931221,1,6.04,4
717049,I-10,-118.211857,34.05497,3,18.53,3
717097,I-10,-118.106049,34.071674,2,24.87,4
763963,I-10,-118.352061,34.034076,2,10.23,4
763990,I-5,-118.105241,33.953097,1,7.8,4
764130,I-10,-118.429761,34.031634,2,5.74,3
764137,I-210,-118.14598,34.152,3,25.7,6
764197,SR-118,-118.728727,34.282475,3,26.8,3
759142,SR-118,-118.736078,34.28223,2,26.35,3
761482,I-405,-118.368294,33.943746,0,22.68,6
760959,SR-118,-118.776907,34.282318,3,23.89,3
760971,SR-118,-118.78139,34.282263,3,23.62,3
760987,SR-134,-118.340434,34.153587,2,2.11,4
761128,I-210,-118.017605,34.141108,2,32.86,4
761141,I-210,-118.016016,34.139495,2,33.09,4
761152,I-210,-117.997558,34.135358,2,34.15,4
761165,I-210,-117.987452,34.135352,2,35.12,4
761177,I-210,-117.976174,34.135231,2,35.36,4
761191,I-210,-117.956699,34.133972,2,36.33,4
761206,I-210,-117.93186,34.130084,2,38.01,4
761220,I-210,-117.915473,34.125507,2,39.05,4
761342,I-210,-118.018257,34.141782,3,32.76,4
761356,I-210,-118.002593,34.135556,3,33.76,4
761374,I-210,-117.977222,34.13543,3,35.12,4
1217669,405,0,0,1,20.65,4
821308,10,-116.852101,33.926379,2,53.85,4
821546,60,-117.462933,34.016546,3,15.46,5
821208,15,-117.318128,34.524211,0,94.62,4
821250,15,-117.040048,34.885832,0,125.32,3
821367,10,-116.662879,33.92199,2,65.16,4
821344,10,-116.777351,33.918296,2,58.55,4
821258,15,-116.858657,34.906377,0,136.72,2
821631,71,-117.646321,33.889018,1,10.92,2
817544,91,-117.537533,33.88309,2,8.14,4
817546,91,-117.535688,33.883125,2,8.24,4
817553,60,-117.363897,33.995384,2,21.5,4
817765,15,-117.356324,33.70541,0,23.68,3
770926,SR-118,-119.126476,34.267919,3,3.1,1
770929,SR-101,-118.896361,34.184324,1,5.07,1
770934,SR-101,-119.256436,34.259632,1,28.2,1
801340,60,-117.703342,34.029947,2,1.49,4
770935,SR-118,-118.890295,34.279037,3,17.15,1
770940,SR-101,-119.279261,34.271759,1,29.45,1
770941,SR-118,-118.996211,34.263757,3,10.92,1
770945,SR-101,-119.297387,34.277283,1,30.4,1
770947,SR-118,-119.015573,34.263761,3,10.5,1
770953,SR-118,-118.905522,34.278979,3,16,1
770959,SR-118,-119.109142,34.256262,3,4.5,1
770962,SR-101,-119.367722,34.320891,1,35.35,1
770965,SR-118,-118.878642,34.279067,3,17.3,1
770974,SR-101,-119.319712,34.284351,1,31.5,1
770989,SR-118,-118.93613,34.271903,3,14.35,1
770992,SR-101,-119.441837,34.356554,1,40.26,1
770998,SR-101,-119.330674,34.288656,1,32.7,1
771003,SR-126,-119.159219,34.28745,2,5.04,1
771004,SR-101,-119.410812,34.340348,1,38.85,1
771010,SR-126,-119.209445,34.27157,2,1.47,1
771015,SR-126,-119.086756,34.334014,2,10.38,1
771019,SR-126,-119.061375,34.349134,2,12.04,1
771022,SR-126,-119.005806,34.376126,2,17,1
771025,SR-126,-119.039835,34.362154,2,13.24,1
771028,SR-126,-119.23127,34.267778,2,0,1
771031,SR-126,-119.071767,34.343134,2,11.37,1
771034,SR-126,-119.103771,34.320615,2,8.91,1
771037,SR-126,-118.611181,34.439376,2,5.83,1
771043,SR-126,-118.950855,34.393524,2,19.26,1
771046,SR-126,-118.830031,34.40065,2,26.41,1
771049,SR-126,-118.749855,34.406448,2,30.89,1
771052,SR-126,-118.635193,34.426118,2,3.95,1
771061,SR-126,-118.792886,34.406147,2,28.7,1
771064,SR-126,-118.980776,34.381112,2,17.5,1
771068,SR-126,-119.158984,34.287233,3,5.04,1
771083,SR-126,-119.039743,34.362732,3,13.24,1
771086,SR-126,-119.188735,34.274688,3,2.8,1
771089,SR-126,-119.071903,34.343408,3,11.37,1
771092,SR-126,-119.10361,34.321001,3,8.91,1
771095,SR-126,-118.611183,34.439651,3,5.83,1
771098,SR-126,-118.710164,34.40196,3,34.24,1
771101,SR-126,-118.950857,34.393662,3,19.26,1
771104,SR-126,-118.830032,34.400814,3,26.41,1
771107,SR-126,-118.749857,34.406668,3,30.89,1
771110,SR-126,-118.635723,34.426088,3,3.95,1
771113,SR-126,-118.904111,34.399295,3,21.14,1
771116,SR-126,-119.218634,34.270626,3,1.45,1
771122,SR-126,-118.792789,34.406422,3,28.7,1
771125,SR-126,-118.980778,34.38125,3,17.5,1
801398,60,-117.263101,33.940708,2,23.69,2
772932,I-210,-117.860401,34.116944,2,42.3,4
772966,I-210,-117.817544,34.119828,2,44.2,3
772967,I-210,-117.817543,34.120075,3,44.2,3
772980,I-710,-118.207505,33.7851,0,6.8,4
773012,I-110,-118.220862,34.083904,1,26,3
773013,I-110,-118.220763,34.083739,0,26,3
773023,SR-101,-118.243475,34.057728,0,1.08,4
773024,SR-101,-118.243573,34.05759,1,1.08,4
773047,I-105,-118.383703,33.930989,2,1.23,3
773062,SR-101,-118.233691,34.05368,1,0.45,4
773154,I-210,-118.058984,34.148611,2,30.4,5
771016,SR-101,-119.354649,34.311337,1,33.2,1
773193,I-210,-118.02428,34.144474,2,32.5,4
773194,I-210,-118.024148,34.144639,3,32.5,4
